,_id,source,created_at,updated_at,views,tags,similarity,rulebased_tags,title,price,image,link,rating,description,__v,gptTagging,curated,updatedAt,price_currency,added_by,createdAt,hil,all_unique_id
32,65b7424d037292b0449f4d18,amazon,,,0,"['Male', 'Female', '18 - 25', '25 - 45', '45 - 65', '65 +', 'Travel and Adventure', 'Outdoor and Nature', 'Fitness and Wellness', 'Food and Cooking', 'Home and Decor', 'Birthdays', 'Holidays', 'Housewarmings', 'Appreciation', 'Thank You Gifts', 'Friend', 'Parent', 'Grand Parent', 'Colleague', 'Practical', 'Classic and Timeless', 'Comfortable Yet Stylish']",85.0,[],Hydro Flask All Around Travel Tumbler with Handle Stainless Steel Double-Wall Vacuum Insulated,34.95,https://m.media-amazon.com/images/I/61Mb4G3rvqL._AC_SY606_.jpg,https://www.amazon.com/Hydro-Flask-Around-Travel-Tumbler/dp/B0C34XSXD6?ref_=Oct_DLandingS_D_44b37d25_1&th=1,4.7,hydro flask all around travel tumbler with handle stainless steel doublewall vacuum insulated about this item tempshield doublewall vacuum insulation protects temperature for hours snug secure splashresistant pressin straw lid flexible straw strong ergonomic handle fits most cupholders color last powder coat is durable sweatfree and colorful made with 188 prograde stainless steel for durability pure taste and no flavor transfer show more,0,"[{'gender': ['Male', 'Female'], 'age_category': ['18 - 25', '25 - 45', '45 - 65', '65 +'], 'interest': ['Travel and Adventure', 'Outdoor and Nature', 'Fitness and Wellness', 'Food and Cooking', 'Home and Decor'], 'occasion': ['Birthdays', 'Holidays', 'Housewarmings', 'Appreciation', 'Thank You Gifts'], 'relationship': ['Friend', 'Parent', 'Grand Parent', 'Colleague'], 'style': ['Practical', 'Classic and Timeless', 'Comfortable Yet Stylish']}]",,,,,,,65b7424d037292b0449f4d18
33,65b74973a69deb0aa1e59e09,amazon,,,0,"['Male', 'Female', '25 - 45', '45 - 65', '65 +', 'Home and Decor', 'Tech and Gadgets', 'Pets and Animal Lovers', 'Housewarmings', 'Anniversaries', 'Retirements', 'Appreciation', 'Parent', 'Grand Parent', 'Friend', 'Colleague']",35.0,[],"Dreametech L10 Ultra Robot Vacuum and Mop Combo, Auto Mop Cleaning and Drying, Self-Emptying Base for 60 Days of Cleaning, 5300Pa Suction and LiDAR Navigation, Compatible with Alexa",599.99,https://m.media-amazon.com/images/I/61WVYcn818L._AC_SY606_.jpg,https://www.amazon.com/Dreametech-Cleaning-Self-Emptying-Navigation-Compatible/dp/B0BTDKV1GS?pf_rd_r=RJ6RKT1Q0TDB3SCNSSF0&pf_rd_t=Events&pf_rd_i=deals&pf_rd_p=2364d0f5-5054-4700-a4e8-74a53fead388&pf_rd_s=slot-14&ref=dlx_deals_gd_dcl_img_9_9dd41bd8_dt_sl14_88&th=1,4.3,dreametech l10 ultra robot vacuum and mop combo auto mop cleaning and drying selfemptying base for 60 days of cleaning 5300pa suction and lidar navigation compatible with alexa about this item fully automated cleaning  the l10 ultra features an advanced dualboost 20 autodrain system automatic cleaning and drying of the mop and automatic water addition this allows for a handsfree cleaning experience leaving you with clean floors when you come home 60 days of handsfree cleaning  our exclusive dualboost 20 cardraining system pushes air into the robot dust box and sucks it through a separate valve to prevent blockages this drains hair dirt and dust into an extralarge 3liter bag providing up to 60 days of handsfree cleaning mops are washed and dried  when the mops get dirty the l10 ultra automatically returns to the base station where it scrubs them on the nubs of the base plate it then washes and dries them so theyre always ready to use powerful vacuuming for thorough cleaning  with a strong suction power of 5300 pa the l10 ultra absorbs dirt throughout your home the mops are raised by 7mm when carpets or carpets are touched and suction power increases to keep them dry and clean ensuring thorough cleaning lidar navigation and detailed control  the l10 ultra features improved lidar navigation and an advanced algorithm allowing it to quickly create an editable 3d map and plan the most efficient cleaning path this ensures the robot can expertly clean and navigate your home with ease,0,"[{'gender': ['Male', 'Female'], 'age_category': ['25 - 45', '45 - 65', '65 +'], 'interest': ['Home and Decor', 'Tech and Gadgets', 'Pets and Animal Lovers'], 'occasion': ['Housewarmings', 'Anniversaries', 'Retirements', 'Appreciation'], 'relationship': ['Parent', 'Grand Parent', 'Friend', 'Colleague'], 'style': []}]",,,,,,,65b74973a69deb0aa1e59e09
34,65b74b4ea69deb0aa1e59e0e,amazon,,,0,"['Male', 'Female', '25 - 45', '45 - 65', '65 +', 'Food and Cooking', 'Home and Decor', 'Tech and Gadgets', 'Birthdays', 'Anniversaries', 'Housewarmings', 'Retirements', 'Appreciation', 'Thank You Gifts', 'Spouse or Significant Other', 'Parent', 'Grand Parent', 'Friend', 'Practical', 'Classic and Timeless', 'Promotions and Achievements', 'Weddings', 'Graduations', 'Thank you gifts', 'Grandparent', 'Colleague']",80.0,[],"Philips 3200 Series Fully Automatic Espresso Machine w/ LatteGo, Black, EP3241/54",699.0,https://m.media-amazon.com/images/I/71eH571jSlL._AC_SX425_.jpg,https://www.amazon.com/Philips-Automatic-Espresso-Machine-LatteGo/dp/B07VFY4MXM?ref_=Oct_DLandingS_D_db300cfc_1&th=1,4.1,philips 3200 series fully automatic espresso machine w lattego black ep324154 philips 3200 series fully automatic espresso machine w lattego black frequency 60 hz about this item with philips 3200 series enjoy the delicious taste and aroma of coffee from fresh beans at the perfect temperature lattego milk system top your coffee off with a silkysmooth layer of milk froth intuitive touch display select the perfect coffee for your mood with just one touch my coffee choice menu adjust the strength and quantity of your beverage and choose from three different settings to suit your preferences the aroma extract system intelligently strikes the optimum balance between brewing temperature and aroma extraction powerful filter and easy maintenance thanks to the aquaclean enjoy clear and purified water  by changing the filter after being prompted by the machine you will not need to descale your machine for up to 5000 cups,1,"[{'gender': ['Male', 'Female'], 'age_category': ['25 - 45', '45 - 65', '65 +'], 'interest': ['Food and Cooking', 'Home and Decor', 'Tech and Gadgets'], 'occasion': ['Birthdays', 'Anniversaries', 'Housewarmings', 'Retirements', 'Appreciation', 'Thank You Gifts'], 'relationship': ['Spouse or Significant Other', 'Parent', 'Grand Parent', 'Friend'], 'style': ['Practical', 'Classic and Timeless']}]",,,,,,,65b74b4ea69deb0aa1e59e0e
35,65b74e70a69deb0aa1e59e20,amazon,,,0,"['Male', 'Female', '25 - 45', '45 - 65', '65 +', 'Tech and Gadgets', 'Family and Parenting', 'Books and Learning', 'Birthdays', 'Anniversaries', 'Housewarmings', 'Appreciation', 'Thank You Gifts', 'Parent', 'Grand Parent', 'Friend', 'Practical', 'Comfortable Yet Stylish', 'Minimalistic', 'Music and Entertainment', 'Holidays', 'Promotions and Achievements', 'Weddings', 'Retirements', 'Graduations', ""Valentine's Day"", 'Thank you gifts', 'Grandparent', 'Spouse or Significant Other']",85.0,[],"SAMSUNG Galaxy Tab A9+ 10.9” 64GB Android Tablet, Big Screen, Quad Speakers, Upgraded Chipset, Multi Window Display, Slim, Light, Durable Design, US Version, 2023, Silver",219.99,https://m.media-amazon.com/images/I/61h+qeD-qfL._AC_SX425_.jpg,https://www.amazon.com/dp/B0CLFH7CCV/ref=sspa_dk_detail_0?psc=1&pd_rd_i=B0CLFH7CCV&pd_rd_w=6eudg&content-id=amzn1.sym.0d1092dc-81bb-493f-8769-d5c802257e94&pf_rd_p=0d1092dc-81bb-493f-8769-d5c802257e94&pf_rd_r=XT699X66XBQMV4B0B07R&pd_rd_wg=oOv6k&pd_rd_r=7d023ca5-1b80-4e13-9425-f90ebd2552ed&s=pc&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy,4.2,samsung galaxy tab a9 109 64gb android tablet big screen quad speakers upgraded chipset multi window display slim light durable design us version 2023 silver meet your goto device for onthego family fun  galaxy tab a9 a bright engaging 11 screen is perfect for every family member to do what they love whether theyre enjoying a show unwinding with a game or catching up on schoolwork or daytoday tasks an upgraded chipset makes every experience feel smooth and easy you can even open multiple apps at the same time and get all your everyday tasks done quickly 1measured diagonally the galaxy tab a9 screen size is 110 in the full rectangle and 109 accounting for the rounded corners actual viewable area is less due to the rounded corners portion of storage  memory occupied by existing content microsd card sold separately certain applications may not support multiactive windows use samsung kids app comes preloaded on galaxy tab a9 galaxy and nongalaxy devices smartphones and tablets with android os version 100 q and one ui 21 or above pcs running windows 10 or later requires samsung account and wifi and bluetooth connection quick share to ios and android devices available by sending shared link individual files shared cannot exceed 3gb for a total of 5gb per day and link will expire after two days requires a samsung account and internet connection galaxy to galaxy devices smartphones and tablets with android os version 100 q and one ui 21 or above pcs running windows 10 and later requires samsung account and wifi and bluetooth connection between devices feature supported on mobile devices running ui 25 or later and tv models 2018 u7400 series or upper model must be logged in to the same samsung account and be on the same wifi network tv must be registered to smartthings app requires devices to have one ui 25 or later devices must be logged in to the same samsung account and be on the same wifi network about this item big screen familysized fun bring fun home to everyone with a bright engaging 11 screen  a refresh rate of up to 90hz makes every experience feel smooth  great for videos games or fun time for the kids rich sound all around your music your shows your games hear them all loud and clear thanks to quad speakers powered by dolby atmos galaxy tab a9 delivers a cinemalike audio experience your ears will love power for all you do storage for all you love watch videos play games and do more with an upgraded chipset keep everything you love together with up to 128gb of storage and microsd support see  use multiple apps at once open multiple apps at once with galaxy tab a9 and accomplish more seamlessly bounce between the things like a multitasking pro  browse the internet check email and jot down notes all on one screen loved by kids trusted by parents give your kids a safe place to learn and play with the samsung kids app  kids will love a wide variety of playful colorful content that keeps them entertained while stimulating their young minds slim light durable carry your tab easily with a slim light design thats also durable galaxy tab a9 is the perfect blend of performance and portability to help you bring the fun with you wherever you go send files in a flash sharing files has never been easier with quick share  select the file you want to share on your device from a video clip to a photo then easily transfer the file to another device whether its android or ios show more,1,"[{'gender': ['Male', 'Female'], 'age_category': ['25 - 45', '45 - 65', '65 +'], 'interest': ['Tech and Gadgets', 'Family and Parenting', 'Books and Learning'], 'occasion': ['Birthdays', 'Anniversaries', 'Housewarmings', 'Appreciation', 'Thank You Gifts'], 'relationship': ['Parent', 'Grand Parent', 'Friend'], 'style': ['Practical', 'Comfortable Yet Stylish']}]",,2024-02-16 10:08:35.212,,,,,65b74e70a69deb0aa1e59e20
36,65b74f77a69deb0aa1e59e2a,amazon,,,0,"['Male', 'Female', '12 - 18', '18 - 25', '25 - 45', '45 - 65', '65 +', 'Tech and Gadgets', 'Gaming', 'Entertainment', 'Birthdays', 'Holidays', 'Graduations', 'Appreciation', 'Child', 'Friend', 'Spouse or Significant Other', 'Practical', 'Music and Entertainment', 'Sports and Hobbies', 'Promotions and Achievements', ""Valentine's Day"", 'Housewarmings']",80.0,[],Xbox Series S Fortnite and Rocket League Bundle - Includes Xbox Wireless Controller - Includes Fortnite & Rocket League Downloads - 10GB RAM 512GB SSD - Up to 120 frames per second - Experience hi,369.0,https://m.media-amazon.com/images/I/51Pwm49phyL._SY300_SX300_QL70_ML2_.jpg,https://www.amazon.com/Xbox-S-Fortnite-Rocket-League-Bundle/dp/B09H73LTM6/ref=sr_1_3?crid=1PCM5AH4KN2QD&keywords=xbox&qid=1706512131&sprefix=xbo%2Caps%2C373&sr=8-3,4.8,xbox series s fortnite and rocket league bundle  includes xbox wireless controller  includes fortnite  rocket league downloads  10gb ram 512gb ssd  up to 120 frames per second  experience hi get the alldigital xbox series s  fortnite  rocket league bundle featuring the midnight drive pack 1000 vbucks and 1000 rocket league credits with the midnight drive pack for fortnite you can customize your avatar with the dark skully outfit dark skully satchel back bling dark splitter pickaxe and 1000 vbucks to spend on favorite items in fortnite battle royale and more for rocket league addon content you get the standout purple masamune car purple virtual wave boost purple zefram wheels and 1000 rocket league credits that can be used to build blueprints upgrade to rocket pass premium or purchase mostwanted content from the rocket league item shop and since fortnite and rocket league are freetoplay with xbox you can get right to gaming with friends about this item processor manufacturer amd processor type zen 2 processor core octacore 8 core processor speed 360 ghz standard memory 10 gb,1,"[{'gender': ['Male', 'Female'], 'age_category': ['12 - 18', '18 - 25', '25 - 45', '45 - 65', '65 +'], 'interest': ['Tech and Gadgets', 'Gaming', 'Entertainment'], 'occasion': ['Birthdays', 'Holidays', 'Graduations', 'Appreciation'], 'relationship': ['Child', 'Friend', 'Spouse or Significant Other'], 'style': []}]",,,,,,,65b74f77a69deb0aa1e59e2a
37,65b75019a69deb0aa1e59e34,amazon,,,0,"['Male', '12 - 18', '18 - 25', '25 - 45', 'Tech and Gadgets', 'Gaming and Entertainment', 'Birthdays', 'Holidays', 'Promotions and Achievements', 'Graduations', 'Friend', 'Colleague', 'Practical', 'Chill', 'Music and Entertainment', 'Thank you gifts', 'Apologies', 'Spouse or Significant Other', 'Child']",75.0,[],JBL Quantum ONE - Over-Ear Performance Gaming Headset with Active Noise Cancelling - Black (Renewed),139.95,https://m.media-amazon.com/images/I/71YyDm7LE9L.__AC_SX300_SY300_QL70_ML2_.jpg,https://www.amazon.com/JBL-Quantum-ONE-Performance-Cancelling/dp/B08CZWT6CB/ref=ci_mcx_psdc_12097479011_t1_B09VB2JMBQ,4.1,jbl quantum one  overear performance gaming headset with active noise cancelling  black renewed this preowned or refurbished product has been professionally inspected and tested to work and look like new how a product becomes part of amazon renewed your destination for preowned refurbished products a customer buys a new product and returns it or trades it in for a newer or different model that product is inspected and tested to work and look like new by amazonqualified suppliers then the product is sold as an amazon renewed product on amazon if not satisfied with the purchase renewed products are eligible for replacement or refund under the amazon renewed guarantee about this item in competitive gaming sound is survival and jbl knows great sound from the thrill of tracking enemies in fps games to engaging in epic moba battles the jbl quantum one amplifies every victory in pc gaming features jbl quantumsphere 360 technology with integrated headtracking sensor allows you to pinpoint sound during game play for a true competitive edge so you never have to miss a step shot or jump during gameplay jbl quantum one gaming headset incorporates true active noise cancellation which actively monitors your environment and blocks out unnecessary noise so that you can focus on the game in front of you memory foam ear cushions on the jbl quantum one headset are covered in soft leather providing comfort for long marathon sessions plus usb connection for multiplatform gaming items delivered jbl quantum one wired gaming headset with detachable boom microphone in black rgb lighting effects compatible with pc mac xbox playstation nintendo switch mobile and vr,1,"[{'gender': ['Male'], 'age_category': ['12 - 18', '18 - 25', '25 - 45'], 'interest': ['Tech and Gadgets', 'Gaming and Entertainment'], 'occasion': ['Birthdays', 'Holidays', 'Promotions and Achievements', 'Graduations'], 'relationship': ['Friend', 'Colleague'], 'style': ['Practical', 'Chill']}]",,2024-02-16 10:08:35.421,,,,,65b75019a69deb0aa1e59e34
38,65b7515ca69deb0aa1e59e3e,amazon,,,0,"['Male', 'Female', '25 - 45', '45 - 65', '65 +', 'Home and Decor', 'Office and Work', 'Comfort and Relaxation', 'Birthdays', 'Anniversaries', 'Housewarmings', 'Retirements', 'Appreciation', 'Thank You Gifts', 'Colleague', 'Friend', 'Parent', 'Grand Parent', 'Comfortable Yet Stylish', 'Practical']",80.0,[],"Efomao Fabric Office Chair, Big and Tall Office Chair 400 lb Weight Capacity, High Back Executive Office Chair with Foot Rest, Ergonomic Office Chair for Back Pain Relief, Beige",399.98,https://m.media-amazon.com/images/I/81oClpdPIVL._AC_SX425_.jpg,https://www.amazon.com/dp/B0CNWL4HLZ/ref=sspa_dk_detail_6?pd_rd_i=B0CNWL4HLZ&pd_rd_w=Mahpn&content-id=amzn1.sym.a53ea610-e450-44d1-897e-68c0c718bf50&pf_rd_p=a53ea610-e450-44d1-897e-68c0c718bf50&pf_rd_r=4XYTWSVPRD861WNM91VY&pd_rd_wg=Vn8HT&pd_rd_r=a66f9477-51d6-4bfc-8b79-df6c49c9b433&s=furniture&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM&th=1,4.3,efomao fabric office chair big and tall office chair 400 lb weight capacity high back executive office chair with foot rest ergonomic office chair for back pain relief beige about this item ergonomic comfort  support experience unparalleled comfort with our home office chair featuring a duallayer highdensity memory foam cushion and an ergonomic wide backrest with lumbar support designed for prolonged work or study sessions this wide office chair unique saddleshaped seat and breathable fabric ensure a comfortable sitting experience supporting up to 400 pounds versatile adjustability for custom fit tailor your seating experience with our adjustable office chair fully reclining office chair boasts a 360 degrees swivel adjustable recline angles up to 135 degrees adjustable armrests and a retractable footrest the executive chair back tilt and swivel system complemented by a tilt tension knob allows for a personalized comfort level making it ideal for any home or office setting certified durability  reliability built to last our heavy duty office chair features topgrade materials including an sgscertified class 3 gas cylinder and a bifimaapproved metal base rigorously tested for durability this oversized office chair ensures longterm reliability and safety offering a worryfree investment for your workspace ultimate relaxation with reclining function unwind and relax with the extra wide chair advanced reclining function easily adjust the backrest tilting angle up to 135 degrees and enjoy the comfort of the softpadded retractable footrest whether youre working gaming or taking a quick nap this reclining desk chair offers the perfect blend of support and relaxation hasslefree assembly  dedicated support assembling our large office chair is a breeze taking only 2030 minutes with clear instructions provided for any assistance our professional customer service team is always at your disposal ensuring a smooth and satisfying purchase experience,0,"[{'gender': ['Male', 'Female'], 'age_category': ['25 - 45', '45 - 65', '65 +'], 'interest': ['Home and Decor', 'Office and Work', 'Comfort and Relaxation'], 'occasion': ['Birthdays', 'Anniversaries', 'Housewarmings', 'Retirements', 'Appreciation', 'Thank You Gifts'], 'relationship': ['Colleague', 'Friend', 'Parent', 'Grand Parent'], 'style': ['Comfortable Yet Stylish', 'Practical']}]",,,,,,,65b7515ca69deb0aa1e59e3e
39,65b75afe32e41717bd8c9f0e,amazon,,,0,"['Male', 'Female', '18 - 25', '25 - 45', '45 - 65', '65 +', 'Tech and Gadgets', 'Photography and Videography', 'Travel and Adventure', 'Birthdays', 'Holidays', 'Promotions and Achievements', 'Graduations', 'Appreciation', 'Friend', 'Colleague', 'Parent', 'Practical', 'Thank you gifts', 'Spouse or Significant Other', 'Child', 'Outdoor and Nature']",30.0,[],"Vlogger Accessory Kit, Small, For Camera",98.51,https://m.media-amazon.com/images/I/61ux5p+p9hL._AC_SX300_SY300_.jpg,https://www.amazon.com/Sony-ACCVC1-Vlogger-Accessory-Small/dp/B0896QC5CV/ref=sr_1_43?crid=1JHJTKC5BP8RD&keywords=travel+accessories&qid=1706514946&refinements=p_72%3A2661618011%2Cp_36%3A10000-20000&rnid=2661611011&sprefix=travel%2Caps%2C335&sr=8-43,4.6,vlogger accessory kit small for camera sony accvc1 vlogger accessory kit includes wireless bluetooth grip  tripod gpvpt2bt and 64gb uhsii sd card sfe64t1 with fast write speeds about this item vlogger accessory kit incl wireless grip and 64gb sd card cablefree control with wireless bluetooth1 quickly convert handheld grip to convenient and stable tripod quick change from normal to selfie position tilt function for easy angle adjustment,2,"[{'gender': ['Male', 'Female'], 'age_category': ['18 - 25', '25 - 45', '45 - 65', '65 +'], 'interest': ['Tech and Gadgets', 'Photography and Videography', 'Travel and Adventure'], 'occasion': ['Birthdays', 'Holidays', 'Promotions and Achievements', 'Graduations', 'Appreciation'], 'relationship': ['Friend', 'Colleague', 'Parent'], 'style': []}]",,2024-02-13 12:14:05.110,,,,,65b75afe32e41717bd8c9f0e
40,65b77b730154fd0c1818c74b,amazon,,,0,"['Male', 'Female', '25 - 45', '45 - 65', '65 +', 'Outdoor and Nature', 'Travel and Adventure', 'Science and Learning', 'Birthdays', 'Anniversaries', 'Retirements', 'Graduations', 'Appreciation', 'Parent', 'Grand Parent', 'Friend', 'Practical', 'Holidays', 'Grandparent', 'Child']",30.0,[],Celestron – SkyMaster 20X80 Binocular – Outdoor and Astronomy Binocular – Large Aperture for Long Distance Viewing – Multi-Coated Optics – Carrying Case Included – Ultra Sharp,93.49,https://m.media-amazon.com/images/I/71vtQPH0bOL.__AC_SY300_SX300_QL70_ML2_.jpg,https://www.amazon.com/dp/B0007UQNTU/ref=sspa_dk_detail_1?pd_rd_i=B0007UQNTU&pd_rd_w=hgpfX&content-id=amzn1.sym.386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_p=386c274b-4bfe-4421-9052-a1a56db557ab&pf_rd_r=13YPCW98EY5RQPEPZXNV&pd_rd_wg=l3a6P&pd_rd_r=d1cd709c-7eda-402b-963a-51a4eb8a70fa&s=photo&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM&th=1,4.4,celestron  skymaster 20x80 binocular  outdoor and astronomy binocular  large aperture for long distance viewing  multicoated optics  carrying case included  ultra sharp celestron has designed and engineered the largest skymaster models to meet the special demands of extended astronomical or terrestrial viewing sessions our large aperture powerful binoculars ensure high performance in all weather conditions and are ideal for astronomical viewing or terrestrial use each skymaster model features highquality bak4 prisms and multicoated optics for enhanced contrast with bright sharp image qualityeven in dim conditions a practical integrated tripod adapter rod allows you to enjoy extended handsfree viewing sessions by simply mounting your skymaster binoculars on any sturdy photographic tripod our skymaster model features soft rubber eyecups that block stray light and are comfortable to use eyeglass wearers can fold down the eyecups to enjoy a better viewing experience for maximum stability and secure optical alignment the 80mm skymaster model features enhanced structural reinforcement to the main binocular body the purchase of our celestron skymaster 20x80 binoculars includes an objective lens cap a rainguard a deluxe carrying case a neck strap a lens cloth and an instruction manual buy with confidence from the worlds no1 telescope brand and a leading binocular manufacturer based in california since 1960 about this item powerful 20x magnification giant astronomy binoculars feature massive 80mm objective lenses and powerful 20x magnification these binoculars are ideal for longdistance viewing of landbased subjects or astronomical observing at night includes tripod adapter stabilize your binocular for added comfort and shakefree views mount your 80mm skymaster binoculars on any traditional photographic tripod with the builtin tripod adapter bright sharp views with bak4 prisms the skymaster is a favorite among those who view in dim conditions near dawn and dusk or at night for astronomy bak4 prisms maximize light throughput to your eye so you see brighter more detailed images durable and waterresistant a rubberarmored housing protects your binoculars from damage and provides a secure gripping surface the waterresistant exterior stands up to tough conditions and unexpected rainy weather unbeatable warranty  customer support buy with confidence from celestron a leading optics brand in california since 1960 your purchase includes a celestron limited lifetime us warranty  usbased expert tech support,1,"[{'gender': ['Male', 'Female'], 'age_category': ['25 - 45', '45 - 65', '65 +'], 'interest': ['Outdoor and Nature', 'Travel and Adventure', 'Sports and Hobbies', 'Science and Learning'], 'occasion': ['Birthdays', 'Anniversaries', 'Retirements', 'Graduations', 'Appreciation'], 'relationship': ['Parent', 'Grand Parent', 'Friend'], 'style': []}]",,2024-02-13 12:14:05.158,,,,,65b77b730154fd0c1818c74b
41,65b77bf20154fd0c1818c753,amazon,,,0,"['Male', 'Female', '25 - 45', '45 - 65', '65 +', 'Food and Cooking', 'Home and Decor', 'Birthdays', 'Anniversaries', 'Housewarmings', 'Appreciation', 'Thank You Gifts', 'Spouse or Significant Other', 'Friend', 'Parent', 'Classic and Timeless', 'Practical', 'Premium Brands', 'Chill', ""Valentine's Day"", 'Weddings']",80.0,[],"A Bar Above 14-Piece Professional Bartender Gift Set - Premium Barware Accessories for Home Bar - Bartending Gift Kit Includes Shaker, Jigger, Strainers & More - Valentines Day Gifts for Him & Her",139.99,https://m.media-amazon.com/images/I/81hbaw-rmhL.__AC_SX300_SY300_QL70_ML2_.jpg,https://www.amazon.com/Bar-Above-14-Piece-Professional-Bartender/dp/B0BYTDVSFP/ref=sr_1_11?_encoding=UTF8&content-id=amzn1.sym.e7997ac5-8029-4552-81b4-132bcd38ecfe&keywords=valentines%2Bday%2Bgifts&pd_rd_r=7e43e11e-a990-4973-834f-246bceea5c1c&pd_rd_w=46qar&pd_rd_wg=uLsHX&pf_rd_p=e7997ac5-8029-4552-81b4-132bcd38ecfe&pf_rd_r=BVN28694J62QYA42EW3B&qid=1706523586&refinements=p_36%3A1253526011&rnid=386465011&s=home-garden&sr=1-11&th=1,4.7,a bar above 14piece professional bartender gift set  premium barware accessories for home bar  bartending gift kit includes shaker jigger strainers  more  valentines day gifts for him  her about this item the perfect gift elevate gatherings with professional cocktails this complete bartender set transforms anyone into a mixology master making it the ultimate gift for friends  family who love to entertain cheers to a timeless gift and unforgettable moments beginner to pro  the ultimate gift for bartending enthusiasts our 14piece cocktail shaker set comes with the tools you need to mix cocktails like the pros  and from the comfort of your own home each tool is designed to help you craft perfectly balanced drinks built to last  we spared no expense in making a cocktail set that will last a lifetime the shakers are reinforced for extra strength and guaranteed to never break or bendeven behind the busiest craft cocktail bar safe for home dishwashers craft bartenders choice  this barware set was developed by a career cocktail bartender who was frustrated with the lack of highquality bar equipment available our bar set has easytofollow instructions and includes two classic cocktail recipes versatile use  whether youre stirring a martini or shaking up a mojito youll have exactly the right tool for the job our bartender set has everything you need to easily build balanced cocktails like the pros just remember us when youre famous functional design  everythingfrom the ergonomic strainer handles to the weighted antique copper shakersis designed to make mixing cocktails a breeze if youre going to make a cocktail do it in style with our home bar kit,1,"[{'gender': ['Male', 'Female'], 'age_category': ['25 - 45', '45 - 65', '65 +'], 'interest': ['Food and Cooking', 'Social Impact and Charity', 'Home and Decor'], 'occasion': ['Birthdays', 'Anniversaries', 'Housewarmings', 'Appreciation', 'Thank You Gifts'], 'relationship': ['Spouse or Significant Other', 'Friend', 'Parent'], 'style': ['Classic and Timeless', 'Practical', 'Premium Brands']}]",,2024-02-16 10:08:35.687,,,,,65b77bf20154fd0c1818c753
42,65b7954e0154fd0c1818c765,amazon,,,0,"['Female', '18 - 25', '25 - 45', '45 - 65', '65 +', 'Fashion and Accessories', 'Home and Decor', 'Art and Culture', 'Birthdays', 'Anniversaries', ""Valentine's Day"", 'Appreciation', 'Thank You Gifts', 'Spouse or Significant Other', 'Girlfriend', 'Parent', 'Friend', 'Classic and Timeless', 'Minimalistic', 'Classic and timeless', 'Beauty and Self-Care', 'Weddings']",78.0,[],"Xloverise Vintage hand-drawn Jewelry Box Wood, 5-Layer Wooden Jewelry Organizer Boxes with 4 Drawers,Valentine's Day gift, Multi-functional Jewelry Storage Case for Wowen (Brown)",122.9,https://m.media-amazon.com/images/I/81IjCEfNjIL.__AC_SX300_SY300_QL70_ML2_.jpg,https://www.amazon.com/Xloverise-Vintage-Jewelry-Organizer-Multi-functional/dp/B0C6LWYJGP/ref=sr_1_7?_encoding=UTF8&content-id=amzn1.sym.e7997ac5-8029-4552-81b4-132bcd38ecfe&keywords=valentines%2Bday%2Bgifts&pd_rd_r=7e43e11e-a990-4973-834f-246bceea5c1c&pd_rd_w=46qar&pd_rd_wg=uLsHX&pf_rd_p=e7997ac5-8029-4552-81b4-132bcd38ecfe&pf_rd_r=BVN28694J62QYA42EW3B&qid=1706530090&refinements=p_36%3A1253526011&rnid=386465011&s=home-garden&sr=1-7&th=1,4.8,xloverise vintage handdrawn jewelry box wood 5layer wooden jewelry organizer boxes with 4 drawersvalentines day gift multifunctional jewelry storage case for wowen brown,1,"[{'gender': ['Female'], 'age_category': ['18 - 25', '25 - 45', '45 - 65', '65 +'], 'interest': ['Fashion and Accessories', 'Home and Decor', 'Art and Culture'], 'occasion': ['Birthdays', 'Anniversaries', ""Valentine's Day"", 'Appreciation', 'Thank You Gifts'], 'relationship': ['Spouse or Significant Other', 'Girlfriend', 'Parent', 'Friend'], 'style': ['Classic and Timeless', 'Minimalistic']}]",,2024-02-16 07:39:35.975,,,,,65b7954e0154fd0c1818c765
